created_at,temp,turbidity,oxygen,ph,ammonia,nitrat,length,weight
2021-08-04 06:00:00,24.11813187,100,3.85783871,7.104557521,0.226142,4.965,17.41,82.43626506
2021-08-04 12:00:00,24.56140075,100,3.834964286,7.255346231,0.222507838,4.965857988,17.41,83.20018072
2021-08-04 18:00:00,24.63683712,100,3.946641026,7.205123535,0.218873675,4.966715976,17.41,83.96409639
2021-08-05 00:00:00,24.16854265,100,3.949868852,7.168834391,0.215239513,4.967573964,17.7,84.72801205
2021-08-05 06:00:00,24.12798337,100,3.934787879,7.240550742,0.21160535,4.968431953,17.7,85.49192771
2021-08-05 12:00:00,24.08742409,100,3.942886792,7.427153803,0.207971188,4.969289941,17.7,86.25584337
2021-08-05 18:00:00,24.08450255,100,4.00618,7.413945502,0.204337025,4.970147929,17.7,87.01975904
2021-08-06 00:00:00,24.07243076,100,4.002612932,7.41681,0.200702863,4.971005917,17.99,87.7836747
2021-08-06 06:00:00,24.06035896,100,3.999045865,7.409995,0.1970687,4.971863905,17.99,88.54759036
2021-08-06 12:00:00,24.04828717,100,3.995478797,7.421315661,0.193434538,4.972721893,18.048,89.31150602
2021-08-06 18:00:00,24.03621538,100,3.991911729,7.432636322,0.189800375,4.973579882,18.106,90.07542169
2021-08-07 00:00:00,24.02414359,100,3.988344661,7.443956984,0.186166213,4.97443787,18.164,90.83933735
2021-08-07 06:00:00,24.01207179,100,3.984777594,7.455277645,0.18253205,4.975295858,18.222,91.60325301
2021-08-07 12:00:00,24,100,3.981210526,7.466598306,0.178897888,4.976153846,18.28,92.36716867
2021-08-07 18:00:00,24.00531717,100,4.012657143,7.413224814,0.175263725,4.953947368,18.28,93.13108434
2021-08-08 00:00:00,24.01063433,100,3.939538462,7.372072807,0.171629563,4.943684211,18.57,93.895
2021-08-08 06:00:00,24.0159515,100,3.8840625,7.416659572,0.1679954,4.944615385,18.57,94.65891566
2021-08-08 12:00:00,24.02126866,100,3.848583333,7.499824104,0.164361238,4.924480519,18.57,95.42283133
2021-08-08 18:00:00,24.02405335,100,3.746055555,7.505692206,0.160727075,3.869653679,18.66666667,96.18674699
2021-08-09 00:00:00,24.02683804,100,3.643527778,7.511560307,0.157092913,2.81482684,18.76333333,96.95066265
2021-08-09 06:00:00,24.02962272,100,3.541,7.517428409,0.15345875,1.76,18.86,97.71457831
2021-08-09 12:00:00,24.03240741,100,4.025076923,7.504374531,0.195240897,4.9585,18.86,98.47849398
2021-08-09 18:00:00,24.00704225,100,3.823947368,7.408669227,0.237023045,4.938106383,18.86,99.24240964
2021-08-10 00:00:00,24.00753193,100,3.90112766,7.398055027,0.278805192,4.917712766,19.15,100.0063253
2021-08-10 06:00:00,24.00802161,100,3.970941423,7.439288029,0.32058734,4.897319149,19.15,100.770241
2021-08-10 12:00:00,24.00851129,100,3.995883333,7.49263989,0.362369487,4.876925532,19.15,101.5341566
2021-08-10 18:00:00,24.00900097,100,3.98278,7.425157495,0.404151635,4.856531915,19.15,102.2980723
2021-08-11 00:00:00,24.00949064,100,3.949794872,7.380552292,0.445933782,4.836138298,19.44,103.061988
2021-08-11 06:00:00,24.00998032,100,4.011912281,7.35757156,0.48771593,4.815744681,19.44,103.8259036
2021-08-11 12:00:00,24.01047,100,3.985972222,7.380360823,0.529498077,4.795351064,19.44,104.5898193
2021-08-11 18:00:00,24.01095968,100,4.024947368,7.347625637,0.571280225,4.774957447,19.44,105.3537349
2021-08-12 00:00:00,24.01144936,100,4.343916667,7.311581855,0.613062372,4.75456383,19.73,106.1176506
2021-08-12 06:00:00,24.01193904,100,4.047888889,7.316927253,0.65484452,4.734170213,19.73,106.8815663
2021-08-12 12:00:00,24.01242872,100,4.020538462,7.403841817,0.696626667,4.713776596,19.73,107.6454819
2021-08-12 18:00:00,24.0129184,100,3.953918919,7.320821661,0.567548919,4.693382979,19.73,108.4093976
2021-08-13 00:00:00,24.01340808,100,3.948875,7.311797341,0.648466534,4.672989362,20.02,109.1733133
2021-08-13 06:00:00,24.01389776,100,3.911228571,7.367662694,0.552572347,4.652595745,20.02,109.9372289
2021-08-13 12:00:00,24.01438743,100,4.036058824,7.311290764,0.641518989,4.632202128,20.02,110.7011446
2021-08-13 18:00:00,24.01487711,100,3.955,7.275007062,0.24382218,4.611808511,20.02,111.4650602
2021-08-14 00:00:00,24.01536679,100,4.139333333,7.298310054,0.313730901,4.591414894,20.31,112.2289759
